colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Plantation Ash,Woodmatt,Board Decorative,54313,MDF 163112 DS Plantation Ash Woodmatt MR E0,1,In stock at supply site,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:18Z,Woodmatt,MDF,16,3115,1200,30,1,1
Plantation Ash,Woodmatt,Board Decorative,52657,MDF 183618 DS Plantation Ash Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:19Z,Woodmatt,MDF,18,3600,1800,20,1,1
Plantation Ash,Woodmatt,Board Decorative,52663,MDF 322412 DS Plantation Ash Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:19Z,Woodmatt,MDF,32,2400,1200,15,1,1
Plantation Ash,Woodmatt,Board Decorative,52662,MDF 252412 DS Plantation Ash Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:20Z,Woodmatt,MDF,25,2400,1200,20,1,1
Plantation Ash,Woodmatt,Board Decorative,52659,LDF 333618 DS Plantation Ash Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:21Z,Woodmatt,LDF,33,3600,1800,10,1,1
Plantation Ash,Woodmatt,Board Decorative,52658,LDF 253618 DS Plantation Ash Woodmatt STD E0,1,In stock at your branch,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:22Z,Woodmatt,LDF,25,3600,1800,15,1,1
Plantation Ash,Woodmatt,Board Decorative,58087,MDF 092712 DS Plantation Ash Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/plantation-ash/,2025-08-21T06:52:22Z,Woodmatt,MDF,9,2700,1200,30,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52544,MDF 162412 DS Ligurian Walnut Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:33Z,Woodmatt,MDF,16,2400,1200,30,1,1
Ligurian Walnut,Woodmatt,Board Decorative,54310,MDF 163112 DS Ligurian Walnut Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:33Z,Woodmatt,MDF,16,3115,1200,30,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52540,MDF 183618 DS Ligurian Walnut Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:34Z,Woodmatt,MDF,18,3600,1800,20,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52546,MDF 322412 DS Ligurian Walnut Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:35Z,Woodmatt,MDF,32,2400,1200,15,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52545,MDF 252412 DS Ligurian Walnut Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:36Z,Woodmatt,MDF,25,2400,1200,20,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52541,LDF 253618 DS Ligurian Walnut Woodmatt STD E0,1,In stock at your branch,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:36Z,Woodmatt,LDF,25,3600,1800,15,1,1
Ligurian Walnut,Woodmatt,Board Decorative,52542,LDF 333618 DS Ligurian Walnut Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/ligurian-walnut/,2025-08-21T06:52:37Z,Woodmatt,LDF,33,3600,1800,10,1,1
Palomera Oak,Woodmatt,Board Decorative,52574,MDF 162412 DS Palomera Oak Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:52Z,Woodmatt,MDF,16,2400,1200,30,1,1
Palomera Oak,Woodmatt,Board Decorative,54312,MDF 163112 DS Palomera Oak Woodmatt MR E0,1,Place order to confirm availability,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:53Z,Woodmatt,MDF,16,3115,1200,30,1,1
Palomera Oak,Woodmatt,Board Decorative,52568,MDF 183618 DS Palomera Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:53Z,Woodmatt,MDF,18,3600,1800,20,1,1
Palomera Oak,Woodmatt,Board Decorative,52577,MDF 252412 DS Palomera Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:54Z,Woodmatt,MDF,25,2400,1200,20,1,1
Palomera Oak,Woodmatt,Board Decorative,52578,MDF 322412 DS Palomera Oak Woodmatt MR E0,1,In stock at supply site,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:55Z,Woodmatt,MDF,32,2400,1200,15,1,1
Palomera Oak,Woodmatt,Board Decorative,52569,LDF 253618 DS Palomera Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:56Z,Woodmatt,LDF,25,3600,1800,15,1,1
Palomera Oak,Woodmatt,Board Decorative,52571,LDF 333618 DS Palomera Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/palomera-oak/,2025-08-21T06:52:56Z,Woodmatt,LDF,33,3600,1800,10,1,1
Arcadia Oak,Woodmatt,Board Decorative,52098,MDF 162412 DS Arcadia Oak Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:06Z,Woodmatt,MDF,16,2400,1200,30,1,1
Arcadia Oak,Woodmatt,Board Decorative,54307,MDF 163112 DS Arcadia Oak Woodmatt MR E0,1,In stock at supply site,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:07Z,Woodmatt,MDF,16,3115,1200,30,1,1
Arcadia Oak,Woodmatt,Board Decorative,52094,MDF 183618 DS Arcadia Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:08Z,Woodmatt,MDF,18,3600,1800,20,1,1
Arcadia Oak,Woodmatt,Board Decorative,52095,LDF 253618 DS Arcadia Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:09Z,Woodmatt,LDF,25,3600,1800,15,1,1
Arcadia Oak,Woodmatt,Board Decorative,52099,MDF 252412 DS Arcadia Oak Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:10Z,Woodmatt,MDF,25,2400,1200,20,1,1
Arcadia Oak,Woodmatt,Board Decorative,52096,LDF 333618 DS Arcadia Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:10Z,Woodmatt,LDF,33,3600,1800,10,1,1
Arcadia Oak,Woodmatt,Board Decorative,52513,MDF 322412 DS Arcadia Oak Woodmatt MR E0,1,In stock at supply site,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/arcadia-oak/,2025-08-21T06:53:11Z,Woodmatt,MDF,32,2400,1200,15,1,1
Black Ply,Woodmatt,Board Decorative,52640,MDF 162412 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:21Z,Woodmatt,MDF,16,2400,1200,30,1,1
Black Ply,Woodmatt,Board Decorative,54308,MDF 163112 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:22Z,Woodmatt,MDF,16,3115,1200,30,1,1
Black Ply,Woodmatt,Board Decorative,52620,MDF 183618 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:23Z,Woodmatt,MDF,18,3600,1800,20,1,1
Black Ply,Woodmatt,Board Decorative,52641,MDF 252412 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:23Z,Woodmatt,MDF,25,2400,1200,20,1,1
Black Ply,Woodmatt,Board Decorative,52621,LDF 253618 DS Black Ply Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:24Z,Woodmatt,LDF,25,3600,1800,15,1,1
Black Ply,Woodmatt,Board Decorative,52642,MDF 322412 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:25Z,Woodmatt,MDF,32,2400,1200,15,1,1
Black Ply,Woodmatt,Board Decorative,58060,MDF 092712 DS Black Ply Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:26Z,Woodmatt,MDF,9,2700,1200,30,1,1
Black Ply,Woodmatt,Board Decorative,52622,LDF 333618 DS Black Ply Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-ply/,2025-08-21T06:53:27Z,Woodmatt,LDF,33,3600,1800,10,1,1
Ochre Figured-Wood,Gloss,Board Decorative,54997,MDF 182412 SS Ochre Figured-Wood Gloss LMG E0,1,In stock at your branch,$294.31 Ea. (Excluding GST),https://www.polytec.com.au/colour/ochre-figured-wood/,2025-08-21T06:53:37Z,Gloss,MDF,18,2400,1200,30,1,1
Ochre Figured-Wood,Gloss,Board Decorative,54998,MDF 182412 DS Ochre Figured-Wood Gloss LMG E0,1,In stock at your branch,$407.78 Ea. (Excluding GST),https://www.polytec.com.au/colour/ochre-figured-wood/,2025-08-21T06:53:38Z,Gloss,MDF,18,2400,1200,15,1,1
Ochre Figured-Wood,Smooth,Board Decorative,52730,MDF 162412 DS Ochre Figured-Wood Smooth MR E0 No Film,1,In stock at supply site,$157.51 Ea. (Excluding GST),https://www.polytec.com.au/colour/ochre-figured-wood/,2025-08-21T06:53:41Z,Smooth,MDF,16,2400,1200,30,1,1
Sienna Figured-Wood,Gloss,Board Decorative,55002,MDF 182412 SS Sienna Figured-Wood Gloss LMG E0,1,In stock at your branch,$294.31 Ea. (Excluding GST),https://www.polytec.com.au/colour/sienna-figured-wood/,2025-08-21T06:53:50Z,Gloss,MDF,18,2400,1200,30,1,1
Sienna Figured-Wood,Gloss,Board Decorative,55003,MDF 182412 DS Sienna Figured-Wood Gloss LMG E0,1,In stock at supply site,$407.78 Ea. (Excluding GST),https://www.polytec.com.au/colour/sienna-figured-wood/,2025-08-21T06:53:51Z,Gloss,MDF,18,2400,1200,15,1,1
Sienna Figured-Wood,Smooth,Board Decorative,52708,MDF 162412 DS Sienna Figured-Wood Smooth MR E0 No Film,1,In stock at your branch,$157.51 Ea. (Excluding GST),https://www.polytec.com.au/colour/sienna-figured-wood/,2025-08-21T06:53:54Z,Smooth,MDF,16,2400,1200,30,1,1
Onyx Figured-Wood,Gloss,Board Decorative,55007,MDF 182412 SS Onyx Figured-Wood Gloss LMG E0,1,In stock at supply site,$294.31 Ea. (Excluding GST),https://www.polytec.com.au/colour/onyx-figured-wood/,2025-08-21T06:54:03Z,Gloss,MDF,18,2400,1200,30,1,1
Onyx Figured-Wood,Gloss,Board Decorative,55008,MDF 182412 DS Onyx Figured-Wood Gloss LMG E0,1,In stock at your branch,$407.78 Ea. (Excluding GST),https://www.polytec.com.au/colour/onyx-figured-wood/,2025-08-21T06:54:04Z,Gloss,MDF,18,2400,1200,15,1,1
Onyx Figured-Wood,Smooth,Board Decorative,52820,MDF 162412 DS Onyx Figured-Wood Smooth MR E0 No Film,1,In stock at your branch,$157.51 Ea. (Excluding GST),https://www.polytec.com.au/colour/onyx-figured-wood/,2025-08-21T06:54:07Z,Smooth,MDF,16,2400,1200,30,1,1
Platinum Leaf,Matt,Board Decorative,46831,MDF 162412 DS Platinum Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/platinum-leaf/,2025-08-21T06:55:19Z,Matt,MDF,16,2400,1200,30,1,1
Light Brass Leaf,Matt,Board Decorative,46836,MDF 162412 DS Light Brass Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/light-brass-leaf/,2025-08-21T06:55:28Z,Matt,MDF,16,2400,1200,30,1,1
Pure Gold Leaf,Matt,Board Decorative,46834,MDF 162412 DS Pure Gold Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/pure-gold-leaf/,2025-08-21T06:55:37Z,Matt,MDF,16,2400,1200,30,1,1
Rose Gold Leaf,Matt,Board Decorative,46833,MDF 162412 DS Rose Gold Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/rose-gold-leaf/,2025-08-21T06:55:46Z,Matt,MDF,16,2400,1200,30,1,1
Copper Leaf,Matt,Board Decorative,46832,MDF 162412 DS Copper Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/copper-leaf/,2025-08-21T06:55:55Z,Matt,MDF,16,2400,1200,30,1,1
Bronze Gold Leaf,Matt,Board Decorative,46835,MDF 162412 DS Bronze Gold Leaf Matt MR E0,1,In stock at your branch,$180.06 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronze-gold-leaf/,2025-08-21T06:56:04Z,Matt,MDF,16,2400,1200,30,1,1
White Cement,Legato,Board Decorative,48947,MDF 182412 DS White Cement Legato MR E0 Film,1,In stock at your branch,EMPTY,https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:30Z,Legato,MDF,18,2400,1200,30,1,1
White Cement,Legato,Board Decorative,49018,MDF 183112 DS White Cement Legato MR E0 Film,1,In stock at supply site,EMPTY,https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:31Z,Legato,MDF,18,3115,1200,30 .,1,1
White Cement,Matt,Board Decorative,51235,Particle 183618 DS White Cement Matt MR,1,In stock at supply site,$320.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:37Z,Matt,Particleboard,18,3600,1800,20,1,1
White Cement,Matt,Board Decorative,57064,LDF 253618 DS White Cement Matt STD E0,1,Place order to confirm availability,$231.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:37Z,Matt,LDF,25,3600,1800,15,1,1
White Cement,Matt,Board Decorative,57065,LDF 333618 DS White Cement Matt MR E0,1,In stock at supply site,EMPTY,https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:39Z,Matt,LDF,33,3600,1800,10,1,1
White Cement,Smooth,Board Decorative,56696,MDF 183112 DS White Cement Smooth MR E0 Film Down,1,In stock at supply site,$224.92 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:44Z,Smooth,MDF,18,3115,1200,30,1,1
White Cement,Smooth,Board Decorative,56697,MDF 253112 DS White Cement Smooth MR E0 Film Down,1,In stock at supply site,$239.42 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:45Z,Smooth,MDF,25,3115,1200,20,1,1
White Cement,Smooth,Board Decorative,56698,MDF 323112 DS White Cement Smooth MR E0 Film Down,1,In stock at supply site,$353.76 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cement/,2025-08-21T06:56:46Z,Smooth,MDF,32,3115,1200,15,1,1
Grey Cement,Legato,Board Decorative,47481,MDF 182412 DS Grey Cement Legato MR E0 Film,1,In stock at your branch,$139.52 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:34Z,Legato,MDF,18,2400,1200,30,1,1
Grey Cement,Legato,Board Decorative,49017,MDF 183112 DS Grey Cement Legato MR E0 Film,1,In stock at supply site,$181.08 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:34Z,Legato,MDF,18,3115,1200,30 .,1,1
Grey Cement,Matt,Board Decorative,51234,Particle 183618 DS Grey Cement Matt MR,1,In stock at supply site,$320.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:43Z,Matt,Particleboard,18,3600,1800,20,1,1
Grey Cement,Matt,Board Decorative,57058,LDF 253618 DS Grey Cement Matt STD E0,1,In stock at supply site,EMPTY,https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:45Z,Matt,LDF,25,3600,1800,15,1,1
Grey Cement,Matt,Board Decorative,57059,LDF 333618 DS Grey Cement Matt MR E0,1,In stock at supply site,$584.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:46Z,Matt,LDF,33,3600,1800,10,1,1
Grey Cement,Smooth,Board Decorative,56681,MDF 183112 DS Grey Cement Smooth MR E0 Film Down,1,In stock at supply site,$224.92 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:50Z,Smooth,MDF,18,3115,1200,30,1,1
Grey Cement,Smooth,Board Decorative,56683,MDF 323112 DS Grey Cement Smooth MR E0 Film Down,1,In stock at supply site,$353.76 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:51Z,Smooth,MDF,32,3115,1200,15,1,1
Grey Cement,Smooth,Board Decorative,56682,MDF 253112 DS Grey Cement Smooth MR E0 Film Down,1,In stock at supply site,$239.42 Ea. (Excluding GST),https://www.polytec.com.au/colour/grey-cement/,2025-08-21T06:57:51Z,Smooth,MDF,25,3115,1200,20,1,1
Nordic Oak,Woodmatt,Board Decorative,46818,MDF 162412 DS Nordic Oak Woodmatt MR E0,1,In stock at supply site,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:24Z,Woodmatt,MDF,16,2400,1200,30,1,1
Nordic Oak,Woodmatt,Board Decorative,47245,MDF 163112 DS Nordic Oak Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:25Z,Woodmatt,MDF,16,3115,1200,30 .,1,1
Nordic Oak,Woodmatt,Board Decorative,47444,MDF 183618 DS Nordic Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:25Z,Woodmatt,MDF,18,3600,1800,20,1,1
Nordic Oak,Woodmatt,Board Decorative,47274,MDF 322412 DS Nordic Oak Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:26Z,Woodmatt,MDF,32,2400,1200,15,1,1
Nordic Oak,Woodmatt,Board Decorative,47260,MDF 252412 DS Nordic Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:27Z,Woodmatt,MDF,25,2400,1200,20,1,1
Nordic Oak,Woodmatt,Board Decorative,47472,LDF 333618 DS Nordic Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:28Z,Woodmatt,LDF,33,3600,1800,10,1,1
Nordic Oak,Woodmatt,Board Decorative,47458,LDF 253618 DS Nordic Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/nordic-oak/,2025-08-21T06:59:28Z,Woodmatt,LDF,25,3600,1800,15,1,1
Angora Oak,Woodmatt,Board Decorative,46819,MDF 162412 DS Angora Oak Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:52Z,Woodmatt,MDF,16,2400,1200,30,1,1
Angora Oak,Woodmatt,Board Decorative,47237,MDF 163112 DS Angora Oak Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:53Z,Woodmatt,MDF,16,3115,1200,30,1,1
Angora Oak,Woodmatt,Board Decorative,47436,MDF 183618 DS Angora Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:54Z,Woodmatt,MDF,18,3600,1800,20,1,1
Angora Oak,Woodmatt,Board Decorative,47266,MDF 322412 DS Angora Oak Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:55Z,Woodmatt,MDF,32,2400,1200,15,1,1
Angora Oak,Woodmatt,Board Decorative,47251,MDF 252412 DS Angora Oak Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:55Z,Woodmatt,MDF,25,2400,1200,20,1,1
Angora Oak,Woodmatt,Board Decorative,47464,LDF 333618 DS Angora Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:56Z,Woodmatt,LDF,33,3600,1800,10,1,1
Angora Oak,Woodmatt,Board Decorative,58022,MDF 092712 DS Angora Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:57Z,Woodmatt,MDF,9,2700,1200,30,1,1
Angora Oak,Woodmatt,Board Decorative,47450,LDF 253618 DS Angora Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/angora-oak/,2025-08-21T06:59:58Z,Woodmatt,LDF,25,3600,1800,15,1,1
Coastal Oak,Woodmatt,Board Decorative,46824,MDF 162412 DS Coastal Oak Woodmatt MR E0,1,In stock at supply site,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:22Z,Woodmatt,MDF,16,2400,1200,30,1,1
Coastal Oak,Woodmatt,Board Decorative,47241,MDF 163112 DS Coastal Oak Woodmatt MR E0,1,In stock at supply site,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:23Z,Woodmatt,MDF,16,3115,1200,30 .,1,1
Coastal Oak,Woodmatt,Board Decorative,47440,MDF 183618 DS Coastal Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:24Z,Woodmatt,MDF,18,3600,1800,20,1,1
Coastal Oak,Woodmatt,Board Decorative,47270,MDF 322412 DS Coastal Oak Woodmatt MR E0,1,In stock at your branch,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:24Z,Woodmatt,MDF,32,2400,1200,15,1,1
Coastal Oak,Woodmatt,Board Decorative,47254,MDF 252412 DS Coastal Oak Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:25Z,Woodmatt,MDF,25,2400,1200,20,1,1
Coastal Oak,Woodmatt,Board Decorative,47468,LDF 333618 DS Coastal Oak Woodmatt MR E0,1,In stock at your branch,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:26Z,Woodmatt,LDF,33,3600,1800,10,1,1
Coastal Oak,Woodmatt,Board Decorative,47454,LDF 253618 DS Coastal Oak Woodmatt STD E0,1,Place order to confirm availability,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:27Z,Woodmatt,LDF,25,3600,1800,15,1,1
Coastal Oak,Woodmatt,Board Decorative,48413,MDF 092712 DS Coastal Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/coastal-oak/,2025-08-21T07:00:28Z,Woodmatt,MDF,9,2700,1200,30,1,1
Casentino Beech,Woodmatt,Board Decorative,46820,MDF 162412 DS Casentino Beech Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:47Z,Woodmatt,MDF,16,2400,1200,30,1,1
Casentino Beech,Woodmatt,Board Decorative,47240,MDF 163112 DS Casentino Beech Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:47Z,Woodmatt,MDF,16,3115,1200,30 .,1,1
Casentino Beech,Woodmatt,Board Decorative,47439,MDF 183618 DS Casentino Beech Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:48Z,Woodmatt,MDF,18,3600,1800,20,1,1
Casentino Beech,Woodmatt,Board Decorative,47269,MDF 322412 DS Casentino Beech Woodmatt MR E0,1,In stock at supply site,$244.11 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:49Z,Woodmatt,MDF,32,2400,1200,15,1,1
Casentino Beech,Woodmatt,Board Decorative,47256,MDF 252412 DS Casentino Beech Woodmatt MR E0,1,In stock at your branch,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:50Z,Woodmatt,MDF,25,2400,1200,20,1,1
Casentino Beech,Woodmatt,Board Decorative,47467,LDF 333618 DS Casentino Beech Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:50Z,Woodmatt,LDF,33,3600,1800,10,1,1
Casentino Beech,Woodmatt,Board Decorative,47453,LDF 253618 DS Casentino Beech Woodmatt STD E0,1,Place order to confirm availability,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/casentino-beech/,2025-08-21T07:00:51Z,Woodmatt,LDF,25,3600,1800,15,1,1
Palace Teak,Woodmatt,Board Decorative,47226,MDF 162412 DS Palace Teak Woodmatt MR E0,1,In stock at your branch,$135.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/palace-teak/,2025-08-21T07:01:02Z,Woodmatt,MDF,16,2400,1200,30,1,1
Palace Teak,Woodmatt,Board Decorative,47227,MDF 163112 DS Palace Teak Woodmatt MR E0,1,In stock at your branch,$175.27 Ea. (Excluding GST),https://www.polytec.com.au/colour/palace-teak/,2025-08-21T07:01:03Z,Woodmatt,MDF,16,3115,1200,30 .,1,1
