colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,thickness,length,width,minimum_order_qty,order_multiple
Canterbury Grey,Matt,Laminate,47657,Laminate Canterbury Grey Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/canterbury-grey/,2025-08-21T07:35:52Z,Matt,0.7,3650,1220,1,1
Canterbury Grey,Ravine,Laminate,55654,Laminate Canterbury Grey Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/canterbury-grey/,2025-08-21T07:36:00Z,Ravine,0.7,3650,1220,1,1
Artisan Oak,Matt,Laminate,12483,Laminate Artisan Oak Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/artisan-oak/,2025-08-21T07:36:24Z,Matt,0.7,3650,1360,1,1
Artisan Oak,Matt,Laminate,13045,Laminate Artisan Oak Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/artisan-oak/,2025-08-21T07:36:25Z,Matt,0.7,1825,680,1,1
Artisan Oak,Matt,Laminate,13043,Laminate Artisan Oak Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/artisan-oak/,2025-08-21T07:36:26Z,Matt,0.7,3650,680,1,1
Artisan Oak,Matt,Laminate,13044,Laminate Artisan Oak Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/artisan-oak/,2025-08-21T07:36:27Z,Matt,0.7,1825,1360,1,1
Artisan Oak,Ravine,Laminate,55500,Laminate Artisan Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/artisan-oak/,2025-08-21T07:36:36Z,Ravine,0.7,3650,1220,1,1
Sepia Oak,Ravine,Laminate,42716,Laminate Sepia Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/sepia-oak/,2025-08-21T07:36:48Z,Ravine,0.7,3650,1220,1,1
European Walnut,Matt,Laminate,26176,Laminate European Walnut Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/european-walnut/,2025-08-21T07:36:53Z,Matt,0.7,3650,1220,1,1
Jamaican Walnut,Matt,Laminate,33380,Laminate Jamaican Walnut Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/jamaican-walnut/,2025-08-21T07:37:03Z,Matt,0.7,3650,1220,1,1
Belgian Oak,Matt,Laminate,12485,Laminate Belgian Oak Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/belgian-oak/,2025-08-21T07:37:12Z,Matt,0.7,3650,1360,1,1
Belgian Oak,Matt,Laminate,13046,Laminate Belgian Oak Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/belgian-oak/,2025-08-21T07:37:14Z,Matt,0.7,3650,680,1,1
Belgian Oak,Matt,Laminate,13048,Laminate Belgian Oak Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/belgian-oak/,2025-08-21T07:37:15Z,Matt,0.7,1825,680,1,1
Belgian Oak,Matt,Laminate,13047,Laminate Belgian Oak Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/belgian-oak/,2025-08-21T07:37:16Z,Matt,0.7,1825,1360,1,1
Nouveau Grey,Matt,Laminate,50533,Laminate Nouveau Grey Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nouveau-grey/,2025-08-21T07:37:25Z,Matt,0.7,3650,1220,1,1
Serene,Woodmatt,Laminate,51205,Laminate Serene Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.76*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/serene/,2025-08-21T07:37:51Z,Woodmatt,0.7,3650,1220,1,1
Aluminium,Matt,Laminate,5506,Laminate Aluminium Matt 0.7mm 3650x1220 - Film,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aluminium/,2025-08-21T07:37:56Z,Matt,0.7,3650,1220,1,1
Nickel,Matt,Laminate,33393,Laminate Nickel Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nickel/,2025-08-21T07:38:05Z,Matt,0.7,3650,1220,1,1
Stone Grey,Matt,Laminate,25307,Laminate Stone Grey Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/stone-grey/,2025-08-21T07:38:25Z,Matt,0.7,3650,1220,1,1
Strata Grey,Matt,Laminate,26306,Laminate Strata Grey Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/strata-grey/,2025-08-21T07:38:45Z,Matt,0.7,3650,1220,1,1
Concrete Fabrini,Matt,Laminate,13720,Laminate Concrete Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/concrete-fabrini/,2025-08-21T07:38:55Z,Matt,0.7,3650,1360,1,1
Concrete Fabrini,Matt,Laminate,13727,Laminate Concrete Fabrini Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/concrete-fabrini/,2025-08-21T07:38:56Z,Matt,0.7,3650,680,1,1
Concrete Fabrini,Matt,Laminate,13729,Laminate Concrete Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/concrete-fabrini/,2025-08-21T07:38:57Z,Matt,0.7,1825,680,1,1
Concrete Fabrini,Matt,Laminate,13728,Laminate Concrete Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/concrete-fabrini/,2025-08-21T07:38:58Z,Matt,0.7,1825,1360,1,1
Casastone,Matt,Laminate,25339,Laminate Casastone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/casastone/,2025-08-21T07:38:59Z,Matt,0.7,1825,1360,1,1
Casastone,Matt,Laminate,25300,Laminate Casastone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/casastone/,2025-08-21T07:39:00Z,Matt,0.7,3650,1360,1,1
Casastone,Matt,Laminate,25318,Laminate Casastone Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/casastone/,2025-08-21T07:39:01Z,Matt,0.7,3650,680,1,1
Casastone,Matt,Laminate,25359,Laminate Casastone Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/casastone/,2025-08-21T07:39:02Z,Matt,0.7,1825,680,1,1
Greystone,Matt,Laminate,25298,Laminate Greystone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greystone/,2025-08-21T07:39:04Z,Matt,0.7,3650,1360,1,1
Greystone,Matt,Laminate,25316,Laminate Greystone Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greystone/,2025-08-21T07:39:05Z,Matt,0.7,3650,680,1,1
Greystone,Matt,Laminate,25357,Laminate Greystone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greystone/,2025-08-21T07:39:06Z,Matt,0.7,1825,680,1,1
Greystone,Matt,Laminate,25338,Laminate Greystone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greystone/,2025-08-21T07:39:07Z,Matt,0.7,1825,1360,1,1
Titanium,Matt,Laminate,42866,Laminate Titanium Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/titanium/,2025-08-21T07:39:26Z,Matt,0.7,3650,1220,1,1
Maroso Milan,Ravine,Laminate,42713,Laminate Maroso Milan Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/maroso-milan/,2025-08-21T07:39:43Z,Ravine,0.7,3650,1220,1,1
Char Oak,Matt,Laminate,26181,Laminate Char Oak Matt 0.7mm 3650x1220 - Film,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/char-oak/,2025-08-21T07:39:54Z,Matt,0.7,3650,1220,1,1
Char Oak,Ravine,Laminate,42710,Laminate Char Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/char-oak/,2025-08-21T07:40:05Z,Ravine,0.7,3650,1220,1,1
Cavia Lini,Matt,Laminate,26173,Laminate Cavia Lini Matt 0.7mm 3650x1220 - Film,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/cavia-lini/,2025-08-21T07:40:20Z,Matt,0.7,3650,1220,1,1
Espresso Fabrini,Matt,Laminate,13036,Laminate Espresso Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/espresso-fabrini/,2025-08-21T07:40:26Z,Matt,0.7,3650,1360,1,1
Espresso Fabrini,Matt,Laminate,13134,Laminate Espresso Fabrini Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/espresso-fabrini/,2025-08-21T07:40:27Z,Matt,0.7,3650,680,1,1
Espresso Fabrini,Matt,Laminate,13136,Laminate Espresso Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/espresso-fabrini/,2025-08-21T07:40:28Z,Matt,0.7,1825,680,1,1
Espresso Fabrini,Matt,Laminate,13135,Laminate Espresso Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/espresso-fabrini/,2025-08-21T07:40:29Z,Matt,0.7,1825,1360,1,1
Charcoal Fabrini,Matt,Laminate,13719,Laminate Charcoal Fabrini Matt 0.7mm 3650x1360 - Film,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/charcoal-fabrini/,2025-08-21T07:40:30Z,Matt,0.7,3650,1360,1,1
Charcoal Fabrini,Matt,Laminate,13732,Laminate Charcoal Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/charcoal-fabrini/,2025-08-21T07:40:31Z,Matt,0.7,1825,680,1,1
Charcoal Fabrini,Matt,Laminate,13730,Laminate Charcoal Fabrini Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/charcoal-fabrini/,2025-08-21T07:40:32Z,Matt,0.7,3650,680,1,1
Charcoal Fabrini,Matt,Laminate,13731,Laminate Charcoal Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/charcoal-fabrini/,2025-08-21T07:40:33Z,Matt,0.7,1825,1360,1,1
Feldspar Shimmer,Matt,Laminate,33481,Laminate Feldspar Shimmer Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/feldspar-shimmer/,2025-08-21T07:40:39Z,Matt,0.7,3650,1360,1,1
Feldspar Shimmer,Matt,Laminate,33482,Laminate Feldspar Shimmer Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/feldspar-shimmer/,2025-08-21T07:40:40Z,Matt,0.7,3650,680,1,1
Feldspar Shimmer,Matt,Laminate,33484,Laminate Feldspar Shimmer Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/feldspar-shimmer/,2025-08-21T07:40:41Z,Matt,0.7,1825,680,1,1
Feldspar Shimmer,Matt,Laminate,33483,Laminate Feldspar Shimmer Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/feldspar-shimmer/,2025-08-21T07:40:42Z,Matt,0.7,1825,1360,1,1
Truffle Lini,Matt,Laminate,13100,Laminate Truffle Lini Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/truffle-lini/,2025-08-21T07:40:55Z,Matt,0.7,1825,1360,1,1
Truffle Lini,Matt,Laminate,11641,Laminate Truffle Lini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/truffle-lini/,2025-08-21T07:40:56Z,Matt,0.7,3650,1360,1,1
Truffle Lini,Matt,Laminate,13101,Laminate Truffle Lini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/truffle-lini/,2025-08-21T07:40:57Z,Matt,0.7,1825,680,1,1
Truffle Lini,Matt,Laminate,13099,Laminate Truffle Lini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/truffle-lini/,2025-08-21T07:40:58Z,Matt,0.7,3650,680,1,1
Cafe Oak,Ravine,Laminate,42709,Laminate Cafe Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/cafe-oak/,2025-08-21T07:41:13Z,Ravine,0.7,3650,1220,1,1
Cinder,Matt,Laminate,26301,Laminate Cinder Matt 0.7mm 3650x1220 - Film,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/cinder/,2025-08-21T07:41:29Z,Matt,0.7,3650,1220,1,1
Cinder,Woodmatt,Laminate,51204,Laminate Cinder Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.76*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/cinder/,2025-08-21T07:41:50Z,Woodmatt,0.7,3650,1220,1,1
Graphite,Matt,Laminate,25008,Laminate Graphite Matt 0.7mm 3650x1360 - Film,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/graphite/,2025-08-21T07:41:56Z,Matt,0.7,3650,1360,1,1
Graphite,Matt,Laminate,25696,Laminate Graphite Matt HL 0.7mm 3650x680 - Film,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/graphite/,2025-08-21T07:41:57Z,Matt,0.7,3650,680,1,1
Graphite,Matt,Laminate,25697,Laminate Graphite Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/graphite/,2025-08-21T07:41:58Z,Matt,0.7,1825,680,1,1
Graphite,Matt,Laminate,25694,Laminate Graphite Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/graphite/,2025-08-21T07:41:59Z,Matt,0.7,1825,1360,1,1
Ardesia Stone,Matt,Laminate,35032,Laminate Ardesia Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ardesia-stone/,2025-08-21T07:42:00Z,Matt,0.7,3650,1360,1,1
Ardesia Stone,Matt,Laminate,35033,Laminate Ardesia Stone Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ardesia-stone/,2025-08-21T07:42:01Z,Matt,0.7,3650,680,1,1
Ardesia Stone,Matt,Laminate,35061,Laminate Ardesia Stone Matt Q 0.7mm 1825x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ardesia-stone/,2025-08-21T07:42:02Z,Matt,0.7,1825,680,1,1
Ardesia Stone,Matt,Laminate,35058,Laminate Ardesia Stone Matt HS 0.7mm 1825x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ardesia-stone/,2025-08-21T07:42:03Z,Matt,0.7,1825,1360,1,1
Grigio Marble,Matt,Laminate,25292,Laminate Grigio Marble Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/grigio-marble/,2025-08-21T07:42:05Z,Matt,0.7,3650,1360,1,1
Grigio Marble,Matt,Laminate,25311,Laminate Grigio Marble Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/grigio-marble/,2025-08-21T07:42:06Z,Matt,0.7,3650,680,1,1
Grigio Marble,Matt,Laminate,25352,Laminate Grigio Marble Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/grigio-marble/,2025-08-21T07:42:07Z,Matt,0.7,1825,680,1,1
Grigio Marble,Matt,Laminate,25330,Laminate Grigio Marble Matt HS 0.7mm 1830x1360,1,In stock at supply site,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/grigio-marble/,2025-08-21T07:42:08Z,Matt,0.7,1825,1360,1,1
Nero Granite,Matt,Laminate,25296,Laminate Nero Granite Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nero-granite/,2025-08-21T07:42:10Z,Matt,0.7,3650,1360,1,1
Nero Granite,Matt,Laminate,25314,Laminate Nero Granite Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nero-granite/,2025-08-21T07:42:11Z,Matt,0.7,3650,680,1,1
Nero Granite,Matt,Laminate,25333,Laminate Nero Granite Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nero-granite/,2025-08-21T07:42:12Z,Matt,0.7,1825,1360,1,1
Nero Granite,Matt,Laminate,25355,Laminate Nero Granite Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/nero-granite/,2025-08-21T07:42:13Z,Matt,0.7,1825,680,1,1
Ink Fabrini,Matt,Laminate,13037,Laminate Ink Fabrini Matt 0.7mm 3650x1360 - Film,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ink-fabrini/,2025-08-21T07:42:14Z,Matt,0.7,3650,1360,1,1
Ink Fabrini,Matt,Laminate,13139,Laminate Ink Fabrini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ink-fabrini/,2025-08-21T07:42:15Z,Matt,0.7,3650,680,1,1
Ink Fabrini,Matt,Laminate,13141,Laminate Ink Fabrini Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ink-fabrini/,2025-08-21T07:42:17Z,Matt,0.7,1825,680,1,1
Ink Fabrini,Matt,Laminate,13140,Laminate Ink Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/ink-fabrini/,2025-08-21T07:42:18Z,Matt,0.7,1825,1360,1,1
Shannon Oak,Matt,Laminate,14915,Laminate Shannon Oak Matt 0.7mm 3650x1360,1,In stock at supply site,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/shannon-oak/,2025-08-21T07:42:28Z,Matt,0.7,3650,1360,1,1
Shannon Oak,Matt,Laminate,9488,Laminate Shannon Oak Matt Q 0.7mm 1825x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/shannon-oak/,2025-08-21T07:42:29Z,Matt,0.7,1825,680,1,1
Shannon Oak,Matt,Laminate,9486,Laminate Shannon Oak Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/shannon-oak/,2025-08-21T07:42:30Z,Matt,0.7,3650,680,1,1
Shannon Oak,Matt,Laminate,9487,Laminate Shannon Oak Matt HS 0.7mm 1825x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/shannon-oak/,2025-08-21T07:42:31Z,Matt,0.7,1825,1360,1,1
Storm,Matt,Laminate,13119,Laminate Storm Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/storm/,2025-08-21T07:42:43Z,Matt,0.7,1825,680,1,1
Storm,Matt,Laminate,12471,Laminate Storm Matt 0.7mm 3650x1360 - Film,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/storm/,2025-08-21T07:42:44Z,Matt,0.7,3650,1360,1,1
Storm,Matt,Laminate,13118,Laminate Storm Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/storm/,2025-08-21T07:42:45Z,Matt,0.7,1825,1360,1,1
Storm,Matt,Laminate,13117,Laminate Storm Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/storm/,2025-08-21T07:42:46Z,Matt,0.7,3650,680,1,1
Barrington Marble,Matt,Laminate,2053,Laminate Barrington Marble Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/barrington-marble/,2025-08-21T07:42:48Z,Matt,0.7,3650,1360,1,1
Barrington Marble,Matt,Laminate,8716,Laminate Barrington Marble Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/barrington-marble/,2025-08-21T07:42:49Z,Matt,0.7,3650,680,1,1
Barrington Marble,Matt,Laminate,8856,Laminate Barrington Marble Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/barrington-marble/,2025-08-21T07:42:50Z,Matt,0.7,1825,680,1,1
Barrington Marble,Matt,Laminate,8786,Laminate Barrington Marble Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/barrington-marble/,2025-08-21T07:42:51Z,Matt,0.7,1825,1360,1,1
Buffalo Stone,Matt,Laminate,5133,Laminate Buffalo Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buffalo-stone/,2025-08-21T07:42:53Z,Matt,0.7,3650,1360,1,1
Buffalo Stone,Matt,Laminate,8742,Laminate Buffalo Stone Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buffalo-stone/,2025-08-21T07:42:54Z,Matt,0.7,3650,680,1,1
Buffalo Stone,Matt,Laminate,8882,Laminate Buffalo Stone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buffalo-stone/,2025-08-21T07:42:55Z,Matt,0.7,1825,680,1,1
Buffalo Stone,Matt,Laminate,8812,Laminate Buffalo Stone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buffalo-stone/,2025-08-21T07:42:56Z,Matt,0.7,1825,1360,1,1
Black Wenge,Matt,Laminate,26178,Laminate Black Wenge Matt 0.7mm 3650x1220 - Film,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-wenge/,2025-08-21T07:43:15Z,Matt,0.7,3650,1220,1,1
Black Wenge,Ravine,Laminate,42707,Laminate Black Wenge Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black-wenge/,2025-08-21T07:43:26Z,Ravine,0.7,3650,1220,1,1
Blackrock,Matt,Laminate,42884,Laminate Blackrock Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackrock/,2025-08-21T07:43:37Z,Matt,0.7,3650,1360,1,1
Blackrock,Matt,Laminate,43121,Laminate Blackrock Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackrock/,2025-08-21T07:43:38Z,Matt,0.7,3650,680,1,1
Blackrock,Matt,Laminate,43123,Laminate Blackrock Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackrock/,2025-08-21T07:43:39Z,Matt,0.7,1825,680,1,1
Blackrock,Matt,Laminate,43122,Laminate Blackrock Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackrock/,2025-08-21T07:43:40Z,Matt,0.7,1825,1360,1,1
Black,Matt,Laminate,45847,Laminate Black Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:07Z,Matt,0.7,3650,1360,1,1
Black,Matt,Laminate,45848,Laminate Black Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:08Z,Matt,0.7,3650,680,1,1
Black,Matt,Laminate,45849,Laminate Black Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:09Z,Matt,0.7,1825,680,1,1
Black,Matt,Laminate,45850,Laminate Black Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:10Z,Matt,0.7,1825,1360,1,1
Black,Texture,Laminate,6711,Laminate Black Texture 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:38Z,Texture,0.7,3650,1360,1,1
Black,Texture,Laminate,8916,Laminate Black Texture Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:39Z,Texture,0.7,1825,680,1,1
Black,Texture,Laminate,8776,Laminate Black Texture HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:40Z,Texture,0.7,3650,680,1,1
